date,date_time,home_team,away_team,venue,home_score,away_score,margin,outcome,final,home_odds,away_odds
2013-08-25,2013-08-25 15:20:00,GWS Giants,Richmond,ENGIE Stadium,42,163,-121,0.0,False,16.89,1.01
2013-08-25,2013-08-25 16:40:00,Brisbane,Western Bulldogs,Gabba,100,93,7,1.0,False,1.54,2.44
2013-08-30,2013-08-30 19:50:00,Sydney,Hawthorn,Accor Stadium,100,112,-12,0.0,False,3.02,1.38
2013-08-31,2013-08-31 13:45:00,St Kilda,Fremantle,Marvel Stadium,112,41,71,1.0,False,1.83,2.1
2013-08-31,2013-08-31 14:10:00,Geelong,Brisbane,GMHBA Stadium,112,111,1,1.0,False,1.04,10.44
2013-08-31,2013-08-31 16:10:00,Port Adelaide,Carlton,AAMI Stadium,103,104,-1,0.0,False,1.88,1.87
2013-08-31,2013-08-31 18:10:00,West Coast,Adelaide,Domain Stadium,43,129,-86,0.0,False,1.87,1.9
2013-08-31,2013-08-31 19:40:00,Essendon,Richmond,MCG,65,104,-39,0.0,False,2.86,1.42
2013-09-01,2013-09-01 13:10:00,Gold Coast,GWS Giants,People First Stadium,146,63,83,1.0,False,1.09,7.35
2013-09-01,2013-09-01 15:20:00,Collingwood,North Melbourne,MCG,114,125,-11,0.0,False,1.62,2.27
2013-09-01,2013-09-01 16:40:00,Western Bulldogs,Melbourne,Marvel Stadium,107,87,20,1.0,False,1.08,7.84
2013-09-06,2013-09-06 19:50:00,Hawthorn,Sydney,MCG,105,51,54,1.0,True,1.57,2.38
2013-09-07,2013-09-07 14:20:00,Geelong,Fremantle,GMHBA Stadium,72,87,-15,0.0,True,1.34,3.29
2013-09-07,2013-09-07 19:45:00,Collingwood,Port Adelaide,MCG,63,87,-24,0.0,True,1.21,4.43
2013-09-08,2013-09-08 15:20:00,Richmond,Carlton,MCG,96,116,-20,0.0,True,1.47,2.67
2013-09-13,2013-09-13 19:50:00,Geelong,Port Adelaide,MCG,96,80,16,1.0,True,1.21,4.38
2013-09-14,2013-09-14 19:45:00,Sydney,Carlton,Accor Stadium,86,62,24,1.0,True,1.35,3.19
2013-09-20,2013-09-20 19:50:00,Hawthorn,Geelong,MCG,102,97,5,1.0,True,1.38,3.02
2013-09-21,2013-09-21 17:45:00,Fremantle,Sydney,Domain Stadium,99,74,25,1.0,True,1.29,3.6
2013-09-28,2013-09-28 14:30:00,Hawthorn,Fremantle,MCG,77,62,15,1.0,True,1.61,2.31
2014-03-14,2014-03-14 19:50:00,Collingwood,Fremantle,Marvel Stadium,46,116,-70,0.0,False,2.31,1.6
2014-03-15,2014-03-15 16:40:00,GWS Giants,Sydney,ENGIE Stadium,99,67,32,1.0,False,10.17,1.05
2014-03-15,2014-03-15 18:55:00,Gold Coast,Richmond,People First Stadium,87,69,18,1.0,False,2.66,1.47
2014-03-16,2014-03-16 19:40:00,Carlton,Port Adelaide,Marvel Stadium,87,120,-33,0.0,False,1.62,2.24
2014-03-20,2014-03-20 19:10:00,Geelong,Adelaide,GMHBA Stadium,119,81,38,1.0,False,1.33,3.29
2014-03-21,2014-03-21 19:50:00,North Melbourne,Essendon,Marvel Stadium,60,99,-39,0.0,False,1.45,2.69
2014-03-22,2014-03-22 16:40:00,Hawthorn,Brisbane,UTAS Stadium,139,91,48,1.0,False,1.07,8.28
2014-03-22,2014-03-22 19:40:00,St Kilda,Melbourne,Marvel Stadium,68,51,17,1.0,False,2.2,1.66
2014-03-23,2014-03-23 16:40:00,West Coast,Western Bulldogs,Domain Stadium,134,69,65,1.0,False,1.2,4.57
2014-03-27,2014-03-27 19:45:00,Richmond,Carlton,MCG,98,86,12,1.0,False,1.53,2.47
2014-03-28,2014-03-28 19:50:00,Essendon,Hawthorn,Marvel Stadium,86,90,-4,0.0,False,2.67,1.46
2014-03-29,2014-03-29 13:40:00,St Kilda,GWS Giants,Marvel Stadium,95,88,7,1.0,False,1.73,2.07
2014-03-29,2014-03-29 16:15:00,Port Adelaide,Adelaide,Adelaide Oval,127,73,54,1.0,False,1.69,2.12
2014-03-29,2014-03-29 16:40:00,Fremantle,Gold Coast,Domain Stadium,87,39,48,1.0,False,1.08,7.62
2014-03-29,2014-03-29 19:40:00,Sydney,Collingwood,Accor Stadium,69,89,-20,0.0,False,1.43,2.81
2014-03-30,2014-03-30 12:10:00,Brisbane,Geelong,Gabba,68,93,-25,0.0,False,3.6,1.29
2014-03-30,2014-03-30 15:20:00,Melbourne,West Coast,MCG,30,123,-93,0.0,False,8.29,1.08
2014-03-30,2014-03-30 16:40:00,Western Bulldogs,North Melbourne,Marvel Stadium,54,83,-29,0.0,False,3.21,1.35
2014-04-04,2014-04-04 19:50:00,Hawthorn,Fremantle,MCG,137,79,58,1.0,False,1.65,2.19
2014-04-05,2014-04-05 13:40:00,Adelaide,Sydney,Adelaide Oval,71,134,-63,0.0,False,1.99,1.78
2014-04-05,2014-04-05 13:45:00,Western Bulldogs,Richmond,Marvel Stadium,100,98,2,1.0,False,2.99,1.39
2014-04-05,2014-04-05 15:40:00,Gold Coast,Brisbane,People First Stadium,114,61,53,1.0,False,1.7,2.12
2014-04-05,2014-04-05 16:40:00,West Coast,St Kilda,Domain Stadium,83,58,25,1.0,False,1.05,10.78
2014-04-05,2014-04-05 19:40:00,Collingwood,Geelong,MCG,76,87,-11,0.0,False,2.36,1.57
2014-04-06,2014-04-06 13:10:00,GWS Giants,Melbourne,ENGIE Stadium,79,47,32,1.0,False,1.32,3.42
2014-04-06,2014-04-06 16:10:00,North Melbourne,Port Adelaide,Marvel Stadium,97,90,7,1.0,False,2.07,1.74
2014-04-06,2014-04-06 19:10:00,Essendon,Carlton,MCG,138,57,81,1.0,False,1.43,2.81
2014-04-11,2014-04-11 19:50:00,Richmond,Collingwood,MCG,72,110,-38,0.0,False,2.63,1.48
2014-04-12,2014-04-12 13:40:00,Port Adelaide,Brisbane,Adelaide Oval,159,46,113,1.0,False,1.13,5.83
2014-04-12,2014-04-12 13:45:00,Carlton,Melbourne,MCG,58,81,-23,0.0,False,1.15,5.18
2014-04-12,2014-04-12 16:40:00,GWS Giants,Western Bulldogs,Manuka Oval,83,110,-27,0.0,False,2.49,1.53
2014-04-12,2014-04-12 19:40:00,Geelong,West Coast,GMHBA Stadium,107,32,75,1.0,False,1.16,5.07
2014-04-12,2014-04-12 19:40:00,Gold Coast,Hawthorn,People First Stadium,49,148,-99,0.0,False,4.38,1.21
2014-04-13,2014-04-13 13:10:00,Sydney,North Melbourne,SCG,48,91,-43,0.0,False,1.4,2.93
2014-04-13,2014-04-13 14:40:00,Fremantle,Essendon,Domain Stadium,113,60,53,1.0,False,1.86,1.92
2014-04-13,2014-04-13 15:20:00,St Kilda,Adelaide,Marvel Stadium,50,136,-86,0.0,False,2.2,1.67
2014-04-17,2014-04-17 19:50:00,Brisbane,Richmond,Gabba,63,106,-43,0.0,False,4.45,1.21
2014-04-19,2014-04-19 13:40:00,Collingwood,North Melbourne,MCG,93,58,35,1.0,False,1.86,1.91
2014-04-19,2014-04-19 16:40:00,Sydney,Fremantle,SCG,92,75,17,1.0,False,2.4,1.56
2014-04-19,2014-04-19 17:40:00,West Coast,Port Adelaide,Domain Stadium,56,70,-14,0.0,False,1.84,1.93
2014-04-19,2014-04-19 19:40:00,Essendon,St Kilda,Marvel Stadium,65,81,-16,0.0,False,1.11,6.45
2014-04-20,2014-04-20 12:40:00,Adelaide,GWS Giants,Adelaide Oval,137,72,65,1.0,False,1.12,6.19
2014-04-20,2014-04-20 15:20:00,Melbourne,Gold Coast,MCG,78,86,-8,0.0,False,3.09,1.37
2014-04-20,2014-04-20 16:40:00,Western Bulldogs,Carlton,Marvel Stadium,91,119,-28,0.0,False,1.77,2.02
2014-04-21,2014-04-21 15:20:00,Geelong,Hawthorn,MCG,106,87,19,1.0,False,2.52,1.52
2014-04-25,2014-04-25 14:40:00,Collingwood,Essendon,MCG,83,60,23,1.0,False,1.55,2.42
2014-04-25,2014-04-25 18:40:00,Fremantle,North Melbourne,Domain Stadium,61,74,-13,0.0,False,1.27,3.74
2014-04-25,2014-04-25 19:45:00,St Kilda,Brisbane,Westpac Stadium,79,82,-3,0.0,False,1.37,3.1
2014-04-26,2014-04-26 13:40:00,Gold Coast,GWS Giants,People First Stadium,134,94,40,1.0,False,1.18,4.69
2014-04-26,2014-04-26 16:40:00,Carlton,West Coast,Marvel Stadium,92,89,3,1.0,False,2.03,1.76
2014-04-26,2014-04-26 19:40:00,Melbourne,Sydney,MCG,38,69,-31,0.0,False,7.09,1.09
2014-04-27,2014-04-27 13:10:00,Western Bulldogs,Adelaide,Marvel Stadium,83,92,-9,0.0,False,2.37,1.58
2014-04-27,2014-04-27 15:20:00,Richmond,Hawthorn,MCG,52,118,-66,0.0,False,5.04,1.17
2014-04-27,2014-04-27 16:10:00,Port Adelaide,Geelong,Adelaide Oval,107,67,40,1.0,False,2.08,1.74
2014-05-02,2014-05-02 19:50:00,Carlton,Collingwood,MCG,70,104,-34,0.0,False,3.95,1.25
2014-05-03,2014-05-03 13:45:00,Hawthorn,St Kilda,MCG,175,30,145,1.0,False,1.04,11.17
2014-05-03,2014-05-03 14:10:00,GWS Giants,Port Adelaide,Manuka Oval,97,132,-35,0.0,False,8.46,1.07
2014-05-03,2014-05-03 16:10:00,Adelaide,Melbourne,Adelaide Oval,67,70,-3,0.0,False,1.06,8.79
2014-05-03,2014-05-03 19:40:00,Brisbane,Sydney,Gabba,44,123,-79,0.0,False,4.64,1.19
2014-05-03,2014-05-03 19:40:00,Essendon,Western Bulldogs,Marvel Stadium,73,65,8,1.0,False,1.31,3.45
2014-05-04,2014-05-04 13:10:00,North Melbourne,Gold Coast,Marvel Stadium,77,120,-43,0.0,False,1.26,3.78
2014-05-04,2014-05-04 14:40:00,West Coast,Fremantle,Domain Stadium,54,73,-19,0.0,False,2.81,1.42
2014-05-04,2014-05-04 15:20:00,Geelong,Richmond,MCG,81,76,5,1.0,False,1.19,4.49
2014-05-09,2014-05-09 19:50:00,Sydney,Hawthorn,Accor Stadium,107,88,19,1.0,False,2.16,1.68
2014-05-10,2014-05-10 13:10:00,Port Adelaide,Fremantle,Adelaide Oval,94,76,18,1.0,False,1.54,2.43
2014-05-10,2014-05-10 16:40:00,Brisbane,Essendon,Gabba,57,65,-8,0.0,False,3.91,1.25
2014-05-10,2014-05-10 19:40:00,Melbourne,Western Bulldogs,MCG,83,99,-16,0.0,False,2.73,1.44
2014-05-11,2014-05-11 14:40:00,West Coast,GWS Giants,Domain Stadium,188,77,111,1.0,False,1.06,9.29
2014-05-12,2014-05-12 19:20:00,St Kilda,Carlton,Marvel Stadium,69,101,-32,0.0,False,3.2,1.35
2014-05-15,2014-05-15 19:20:00,Adelaide,Collingwood,Adelaide Oval,76,55,21,1.0,False,2.71,1.45
2014-05-16,2014-05-16 19:50:00,Essendon,Sydney,Marvel Stadium,64,114,-50,0.0,False,3.13,1.36
2014-05-17,2014-05-17 13:40:00,Richmond,Melbourne,MCG,74,91,-17,0.0,False,1.18,4.7
2014-05-17,2014-05-17 16:40:00,North Melbourne,Brisbane,Marvel Stadium,125,38,87,1.0,False,1.06,9.34
2014-05-17,2014-05-17 17:40:00,Fremantle,Geelong,Domain Stadium,96,64,32,1.0,False,1.79,2.0
2014-05-18,2014-05-18 16:40:00,St Kilda,Gold Coast,Marvel Stadium,87,125,-38,0.0,False,4.03,1.24
2014-05-23,2014-05-23 19:50:00,Geelong,North Melbourne,GMHBA Stadium,111,91,20,1.0,False,1.54,2.46
2014-05-24,2014-05-24 13:40:00,GWS Giants,Richmond,ENGIE Stadium,41,154,-113,0.0,False,3.19,1.34
2014-05-24,2014-05-24 16:40:00,Collingwood,West Coast,MCG,109,101,8,1.0,False,1.3,3.48
2014-05-24,2014-05-24 19:10:00,Port Adelaide,Hawthorn,Adelaide Oval,100,86,14,1.0,False,1.53,2.46
2014-05-25,2014-05-25 15:20:00,Gold Coast,Western Bulldogs,People First Stadium,119,74,45,1.0,False,1.22,4.31
2014-05-25,2014-05-25 16:40:00,Carlton,Adelaide,MCG,81,76,5,1.0,False,2.25,1.63
2014-05-29,2014-05-29 19:10:00,Sydney,Geelong,SCG,148,38,110,1.0,False,1.39,3.0
2014-05-30,2014-05-30 19:50:00,St Kilda,Collingwood,Marvel Stadium,54,140,-86,0.0,False,8.45,1.06
2014-05-31,2014-05-31 13:10:00,Melbourne,Port Adelaide,Traeger Park,75,95,-20,0.0,False,6.04,1.12
2014-05-31,2014-05-31 16:40:00,Brisbane,Carlton,Gabba,98,91,7,1.0,False,2.86,1.41
2014-05-31,2014-05-31 19:45:00,Essendon,Richmond,MCG,104,54,50,1.0,False,1.68,2.16
2014-06-01,2014-06-01 12:40:00,Adelaide,Gold Coast,Adelaide Oval,109,77,32,1.0,False,1.54,2.46
2014-06-01,2014-06-01 15:20:00,Western Bulldogs,Fremantle,Marvel Stadium,51,89,-38,0.0,False,5.28,1.15
2014-06-01,2014-06-01 16:40:00,Hawthorn,GWS Giants,MCG,94,87,7,1.0,False,1.01,16.02
2014-06-01,2014-06-01 17:40:00,West Coast,North Melbourne,Domain Stadium,44,82,-38,0.0,False,1.6,2.31
2014-06-06,2014-06-06 19:50:00,Geelong,Carlton,Marvel Stadium,107,102,5,1.0,False,1.18,4.74
2014-06-07,2014-06-07 13:40:00,Hawthorn,West Coast,UTAS Stadium,123,79,44,1.0,False,1.19,4.49
2014-06-07,2014-06-07 16:10:00,Port Adelaide,St Kilda,Adelaide Oval,129,59,70,1.0,False,1.02,13.09
2014-06-07,2014-06-07 19:40:00,GWS Giants,Essendon,ENGIE Stadium,66,81,-15,0.0,False,5.78,1.13
2014-06-07,2014-06-07 19:40:00,Western Bulldogs,Brisbane,Marvel Stadium,87,95,-8,0.0,False,1.31,3.42
2014-06-08,2014-06-08 14:10:00,Fremantle,Adelaide,Domain Stadium,90,50,40,1.0,False,1.23,4.07
2014-06-08,2014-06-08 15:20:00,Gold Coast,Sydney,People First Stadium,74,109,-35,0.0,False,4.43,1.2
2014-06-08,2014-06-08 19:10:00,North Melbourne,Richmond,Marvel Stadium,116,88,28,1.0,False,1.31,3.43
2014-06-09,2014-06-09 15:20:00,Melbourne,Collingwood,MCG,28,61,-33,0.0,False,4.64,1.19
2014-06-13,2014-06-13 19:50:00,Carlton,Hawthorn,MCG,90,118,-28,0.0,False,4.74,1.18
2014-06-14,2014-06-14 13:45:00,Richmond,Fremantle,MCG,85,105,-20,0.0,False,3.67,1.27
2014-06-14,2014-06-14 14:10:00,Sydney,Port Adelaide,SCG,98,94,4,1.0,False,1.43,2.8
2014-06-14,2014-06-14 14:40:00,West Coast,Gold Coast,Domain Stadium,103,100,3,1.0,False,1.74,2.08
2014-06-14,2014-06-14 19:10:00,Adelaide,North Melbourne,Adelaide Oval,109,73,36,1.0,False,1.85,1.93
2014-06-14,2014-06-14 19:40:00,Brisbane,GWS Giants,Gabba,80,125,-45,0.0,False,1.41,2.89
2014-06-15,2014-06-15 13:10:00,Geelong,St Kilda,GMHBA Stadium,133,37,96,1.0,False,1.03,12.66
2014-06-15,2014-06-15 15:20:00,Collingwood,Western Bulldogs,Marvel Stadium,98,106,-8,0.0,False,1.11,6.36
2014-06-15,2014-06-15 16:40:00,Essendon,Melbourne,MCG,77,78,-1,0.0,False,1.43,2.87
2014-06-20,2014-06-20 19:50:00,Richmond,Sydney,MCG,51,62,-11,0.0,False,4.17,1.22
2014-06-21,2014-06-21 13:15:00,Port Adelaide,Western Bulldogs,Adelaide Oval,128,56,72,1.0,False,1.09,6.98
2014-06-21,2014-06-21 14:10:00,Hawthorn,Collingwood,MCG,115,86,29,1.0,False,1.34,3.15
2014-06-21,2014-06-21 16:40:00,Gold Coast,Geelong,People First Stadium,118,78,40,1.0,False,2.64,1.47
2014-06-21,2014-06-21 17:40:00,Fremantle,Brisbane,Domain Stadium,105,22,83,1.0,False,1.03,12.19
2014-06-21,2014-06-21 19:40:00,Essendon,Adelaide,Marvel Stadium,101,92,9,1.0,False,2.3,1.61
2014-06-22,2014-06-22 13:10:00,GWS Giants,Carlton,ENGIE Stadium,100,92,8,1.0,False,3.33,1.32
2014-06-22,2014-06-22 15:20:00,St Kilda,West Coast,Marvel Stadium,70,103,-33,0.0,False,5.77,1.13
2014-06-22,2014-06-22 16:40:00,Melbourne,North Melbourne,MCG,66,107,-41,0.0,False,3.56,1.29
2014-06-27,2014-06-27 19:50:00,Geelong,Essendon,Marvel Stadium,89,80,9,1.0,False,1.36,3.09
2014-06-28,2014-06-28 13:45:00,Hawthorn,Gold Coast,UTAS Stadium,116,63,53,1.0,False,1.16,5.01
2014-06-28,2014-06-28 14:10:00,St Kilda,Richmond,Marvel Stadium,73,117,-44,0.0,False,5.56,1.14
2014-06-28,2014-06-28 14:40:00,Fremantle,West Coast,Domain Stadium,88,81,7,1.0,False,1.24,3.98
2014-06-28,2014-06-28 19:40:00,Brisbane,North Melbourne,Gabba,70,66,4,1.0,False,5.26,1.15
2014-06-28,2014-06-28 19:40:00,Sydney,GWS Giants,SCG,106,60,46,1.0,False,1.05,9.47
2014-06-29,2014-06-29 13:10:00,Western Bulldogs,Melbourne,Marvel Stadium,91,85,6,1.0,False,1.72,2.12
2014-06-29,2014-06-29 13:40:00,Adelaide,Port Adelaide,Adelaide Oval,99,76,23,1.0,False,3.02,1.38
2014-06-29,2014-06-29 19:10:00,Collingwood,Carlton,MCG,91,76,15,1.0,False,1.28,3.71
2014-07-04,2014-07-04 19:50:00,North Melbourne,Hawthorn,Marvel Stadium,108,88,20,1.0,False,3.89,1.25
2014-07-05,2014-07-05 13:45:00,Richmond,Brisbane,MCG,79,54,25,1.0,False,1.1,6.57
2014-07-05,2014-07-05 14:10:00,GWS Giants,Adelaide,ENGIE Stadium,72,140,-68,0.0,False,3.9,1.25
2014-07-05,2014-07-05 16:40:00,Gold Coast,Collingwood,People First Stadium,80,75,5,1.0,False,1.91,1.88
2014-07-05,2014-07-05 19:10:00,Melbourne,Fremantle,TIO Stadium,34,97,-63,0.0,False,5.4,1.15
2014-07-05,2014-07-05 19:10:00,Port Adelaide,Essendon,Adelaide Oval,60,62,-2,0.0,False,1.22,4.29
2014-07-06,2014-07-06 13:10:00,Carlton,St Kilda,Marvel Stadium,151,66,85,1.0,False,1.16,5.06
2014-07-06,2014-07-06 13:20:00,West Coast,Sydney,Domain Stadium,51,79,-28,0.0,False,2.99,1.36
2014-07-06,2014-07-06 16:40:00,Geelong,Western Bulldogs,GMHBA Stadium,69,56,13,1.0,False,1.13,5.72
2014-07-11,2014-07-11 19:20:00,Adelaide,Hawthorn,Adelaide Oval,92,104,-12,0.0,False,2.13,1.7
2014-07-12,2014-07-12 13:45:00,Melbourne,Geelong,MCG,36,102,-66,0.0,False,6.13,1.12
2014-07-12,2014-07-12 14:10:00,North Melbourne,St Kilda,Ninja Stadium,92,33,59,1.0,False,1.04,11.65
2014-07-12,2014-07-12 16:40:00,Western Bulldogs,Gold Coast,Cazaly’s Stadium,94,66,28,1.0,False,2.45,1.54
2014-07-12,2014-07-12 19:40:00,Brisbane,West Coast,Gabba,64,76,-12,0.0,False,2.79,1.43
2014-07-12,2014-07-12 19:40:00,Sydney,Carlton,SCG,122,51,71,1.0,False,1.13,5.9
2014-07-13,2014-07-13 13:10:00,Richmond,Port Adelaide,Marvel Stadium,126,106,20,1.0,False,2.47,1.53
2014-07-13,2014-07-13 14:40:00,Fremantle,GWS Giants,Domain Stadium,136,60,76,1.0,False,1.01,17.1
2014-07-13,2014-07-13 15:20:00,Essendon,Collingwood,MCG,103,39,64,1.0,False,2.67,1.46
2014-07-18,2014-07-18 19:50:00,Carlton,North Melbourne,Marvel Stadium,109,86,23,1.0,False,3.97,1.24
2014-07-19,2014-07-19 16:40:00,St Kilda,Fremantle,Marvel Stadium,118,60,58,1.0,False,11.96,1.03
2014-07-19,2014-07-19 19:40:00,GWS Giants,Geelong,ENGIE Stadium,87,94,-7,0.0,False,7.67,1.08
2014-07-20,2014-07-20 12:40:00,Port Adelaide,Melbourne,Adelaide Oval,72,69,3,1.0,False,1.06,8.81
2014-07-20,2014-07-20 16:40:00,Western Bulldogs,Essendon,Marvel Stadium,94,101,-7,0.0,False,3.03,1.38
2014-07-25,2014-07-25 18:40:00,West Coast,Richmond,Domain Stadium,42,59,-17,0.0,False,1.64,2.23
2014-07-26,2014-07-26 16:40:00,Brisbane,Gold Coast,Gabba,110,56,54,1.0,False,2.47,1.54
2014-07-26,2014-07-26 19:40:00,Hawthorn,Sydney,MCG,104,94,10,1.0,False,1.85,1.94
2014-07-27,2014-07-27 16:40:00,Collingwood,Adelaide,MCG,82,98,-16,0.0,False,1.84,1.97
2014-07-31,2014-07-31 18:10:00,Fremantle,Carlton,Domain Stadium,83,78,5,1.0,False,1.13,6.14
2014-08-01,2014-08-01 19:50:00,Sydney,Essendon,SCG,79,57,22,1.0,False,1.27,3.8
2014-08-02,2014-08-02 13:10:00,Adelaide,West Coast,Adelaide Oval,105,136,-31,0.0,False,1.18,4.93
2014-08-02,2014-08-02 16:40:00,Richmond,GWS Giants,MCG,89,62,27,1.0,False,1.09,7.38
2014-08-02,2014-08-02 19:40:00,Gold Coast,St Kilda,People First Stadium,117,64,53,1.0,False,1.42,2.87
2014-08-02,2014-08-02 19:40:00,North Melbourne,Geelong,Marvel Stadium,79,111,-32,0.0,False,2.23,1.65
2014-08-03,2014-08-03 13:10:00,Melbourne,Brisbane,Marvel Stadium,51,74,-23,0.0,False,1.72,2.13
2014-08-03,2014-08-03 15:20:00,Hawthorn,Western Bulldogs,UTAS Stadium,107,45,62,1.0,False,1.13,6.15
2014-08-03,2014-08-03 16:40:00,Collingwood,Port Adelaide,MCG,76,70,6,1.0,False,2.19,1.67
2014-08-08,2014-08-08 19:50:00,Richmond,Essendon,MCG,95,77,18,1.0,False,2.25,1.65
2014-08-09,2014-08-09 13:45:00,GWS Giants,North Melbourne,Manuka Oval,51,126,-75,0.0,False,5.51,1.15
2014-08-09,2014-08-09 14:10:00,Carlton,Gold Coast,Marvel Stadium,97,58,39,1.0,False,1.51,2.6
2014-08-09,2014-08-09 16:40:00,Hawthorn,Melbourne,MCG,115,65,50,1.0,False,1.03,14.03
2014-08-09,2014-08-09 19:10:00,Port Adelaide,Sydney,Adelaide Oval,58,84,-26,0.0,False,3.05,1.38
2014-08-09,2014-08-09 19:40:00,Geelong,Fremantle,GMHBA Stadium,81,79,2,1.0,False,1.46,2.75
2014-08-10,2014-08-10 13:10:00,Brisbane,Adelaide,Gabba,63,168,-105,0.0,False,2.89,1.43
2014-08-10,2014-08-10 14:40:00,West Coast,Collingwood,Domain Stadium,126,66,60,1.0,False,1.71,2.15
2014-08-10,2014-08-10 15:20:00,St Kilda,Western Bulldogs,Marvel Stadium,99,122,-23,0.0,False,3.45,1.32
2014-08-15,2014-08-15 19:50:00,Carlton,Geelong,Marvel Stadium,76,82,-6,0.0,False,2.74,1.45
2014-08-16,2014-08-16 13:45:00,Sydney,St Kilda,SCG,127,56,71,1.0,False,1.01,17.61
2014-08-16,2014-08-16 14:10:00,Gold Coast,Port Adelaide,People First Stadium,47,56,-9,0.0,False,3.16,1.36
2014-08-16,2014-08-16 16:40:00,Essendon,West Coast,Marvel Stadium,77,74,3,1.0,False,1.56,2.44
2014-08-16,2014-08-16 19:10:00,Adelaide,Richmond,Adelaide Oval,69,79,-10,0.0,False,1.46,2.71
2014-08-16,2014-08-16 19:40:00,Collingwood,Brisbane,MCG,56,123,-67,0.0,False,1.15,5.4
2014-08-17,2014-08-17 13:10:00,North Melbourne,Western Bulldogs,Marvel Stadium,111,61,50,1.0,False,1.35,3.22
2014-08-17,2014-08-17 14:40:00,Fremantle,Hawthorn,Domain Stadium,110,91,19,1.0,False,1.82,1.99
2014-08-17,2014-08-17 15:20:00,Melbourne,GWS Giants,MCG,34,98,-64,0.0,False,1.43,2.84
2014-08-22,2014-08-22 19:20:00,Port Adelaide,Carlton,Adelaide Oval,140,37,103,1.0,False,1.27,3.78
2014-08-23,2014-08-23 13:45:00,North Melbourne,Adelaide,Ninja Stadium,101,94,7,1.0,False,1.85,1.97
2014-08-23,2014-08-23 14:10:00,Essendon,Gold Coast,Marvel Stadium,108,89,19,1.0,False,1.16,5.31
2014-08-23,2014-08-23 16:40:00,GWS Giants,Collingwood,ENGIE Stadium,67,75,-8,0.0,False,2.36,1.59
2014-08-23,2014-08-23 17:40:00,West Coast,Melbourne,Domain Stadium,119,53,66,1.0,False,1.04,11.9
2014-08-23,2014-08-23 19:40:00,Hawthorn,Geelong,MCG,94,71,23,1.0,False,1.51,2.57
2014-08-24,2014-08-24 13:10:00,Brisbane,Fremantle,Gabba,48,106,-58,0.0,False,3.33,1.33
2014-08-24,2014-08-24 15:20:00,Western Bulldogs,Sydney,Marvel Stadium,67,130,-63,0.0,False,5.29,1.16
2014-08-24,2014-08-24 16:40:00,Richmond,St Kilda,MCG,98,72,26,1.0,False,1.11,6.86
2014-08-29,2014-08-29 19:50:00,Collingwood,Hawthorn,MCG,56,121,-65,0.0,False,9.05,1.07
2014-08-30,2014-08-30 13:10:00,Fremantle,Port Adelaide,Domain Stadium,105,97,8,1.0,False,1.46,2.72
2014-08-30,2014-08-30 14:45:00,Carlton,Essendon,MCG,90,90,0,0.5,False,3.06,1.38
2014-08-30,2014-08-30 16:40:00,Sydney,Richmond,Accor Stadium,65,68,-3,0.0,False,1.43,2.86
2014-08-30,2014-08-30 19:40:00,Geelong,Brisbane,GMHBA Stadium,143,81,62,1.0,False,1.1,7.65
2014-08-30,2014-08-30 19:40:00,North Melbourne,Melbourne,Marvel Stadium,123,93,30,1.0,False,1.08,8.03
2014-08-31,2014-08-31 13:10:00,Gold Coast,West Coast,People First Stadium,99,151,-52,0.0,False,2.36,1.59
2014-08-31,2014-08-31 14:50:00,Adelaide,St Kilda,Adelaide Oval,141,62,79,1.0,False,1.04,11.16
2014-08-31,2014-08-31 16:40:00,Western Bulldogs,GWS Giants,Marvel Stadium,109,115,-6,0.0,False,1.25,4.0
2014-09-05,2014-09-05 19:50:00,Hawthorn,Geelong,MCG,104,68,36,1.0,True,1.47,2.67
2014-09-06,2014-09-06 14:45:00,Sydney,Fremantle,Accor Stadium,93,69,24,1.0,True,1.39,3.04
2014-09-06,2014-09-06 19:15:00,North Melbourne,Essendon,MCG,93,81,12,1.0,True,1.68,2.19
2014-09-07,2014-09-07 14:50:00,Port Adelaide,Richmond,Adelaide Oval,132,75,57,1.0,True,1.41,2.88
2014-09-12,2014-09-12 19:50:00,Geelong,North Melbourne,MCG,92,98,-6,0.0,True,1.76,2.07
2014-09-13,2014-09-13 17:45:00,Fremantle,Port Adelaide,Domain Stadium,83,105,-22,0.0,True,1.59,2.34
2014-09-19,2014-09-19 19:50:00,Sydney,North Melbourne,Accor Stadium,136,65,71,1.0,True,1.21,4.39
2014-09-20,2014-09-20 16:45:00,Hawthorn,Port Adelaide,MCG,97,94,3,1.0,True,1.33,3.38
2014-09-27,2014-09-27 14:30:00,Sydney,Hawthorn,MCG,74,137,-63,0.0,True,1.57,2.41
2015-04-02,2015-04-02 19:20:00,Carlton,Richmond,MCG,78,105,-27,0.0,False,2.53,1.53
2015-04-04,2015-04-04 13:40:00,Melbourne,Gold Coast,MCG,115,89,26,1.0,False,2.97,1.41
2015-04-04,2015-04-04 16:35:00,Sydney,Essendon,Accor Stadium,72,60,12,1.0,False,1.31,3.49
2015-04-04,2015-04-04 18:20:00,Brisbane,Collingwood,Gabba,74,86,-12,0.0,False,1.48,2.67
2015-04-04,2015-04-04 19:20:00,Western Bulldogs,West Coast,Marvel Stadium,97,87,10,1.0,False,2.52,1.53
2015-04-05,2015-04-05 13:10:00,St Kilda,GWS Giants,Marvel Stadium,78,87,-9,0.0,False,3.43,1.32
